Group F,Canada,FW,Iké Ugbo,Troyes,France,13,1,1,382,0,0.471,0
Group E,Spain,FW,Álvaro Morata,Atlético Madrid,Spain,19,5,1,1151,0,0.469,0
Group B,Iran,FW,Karim Ansarifard,Omonia,Cyprus,14,2,2,771,0,0.467,0
Group A,Ecuador,MF,José Cifuentes,Los Angeles FC,United States,40,7,8,2910,0,0.464,0
Group F,Croatia,MF,Nikola Vlašić,Torino,Italy,16,4,3,1361,0,0.463,0
Group F,Morocco,MF,Zakaria Aboukhlal,Toulouse,France,15,3,3,1174,0,0.46,0
Group H,Ghana,FW,Iñaki Williams,Athletic Bilbao,Spain,15,5,1,1174,0,0.46,0
Group C,Poland,FW,Arkadiusz Milik,Juventus,Italy,19,6,0,1177,0,0.459,0
Group G,Switzerland,MF,Fabian Rieder,Young Boys,Switzerland,21,3,6,1765,0,0.459,0
Group H,Portugal,MF,Otávio,Porto,Portugal,18,1,6,1377,0,0.458,0
Group H,Portugal,DF,Pepe,Porto,Portugal,18,6,1,1378,0,0.457,0
Group B,United States,FW,Jordan Morris,Seattle Sounders FC,United States,37,10,5,2959,0,0.456,0
Group D,France,MF,Adrien Rabiot,Juventus,Italy,16,5,2,1382,0,0.456,0
Group B,Iran,DF,Ramin Rezaeian,Sepahan,Iran,11,3,2,990,0,0.455,0
Group B,Iran,MF,Ali Karimi,Kayserispor,Turkey,157,33,22,10953,0,0.452,0
Group D,Tunisia,FW,Seifeddine Jaziri,Zamalek,Egypt,6,1,1,398,0,0.452,0
Group G,Cameroon,FW,Christian Bassogog,Shanghai Shenhua,China,21,5,3,1597,0,0.451,0
Group E,Costa Rica,MF,Gerson Torres,Herediano,Costa Rica,22,4,4,1615,0,0.446,0
Group B,United States,FW,Christian Pulisic,Chelsea,England,18,1,2,607,0,0.445,0
Group F,Croatia,MF,Lovro Majer,Rennes,France,19,2,3,1011,0,0.445,0
Group H,Uruguay,MF,Nicolás de la Cruz,River Plate,Argentina,42,6,8,2834,0,0.445,0
Group A,Netherlands,DF,Jeremie Frimpong,Bayer Leverkusen,Germany,21,5,3,1632,0,0.441,0
Group F,Morocco,MF,Ilias Chair,Queens Park Rangers,England,22,3,6,1841,0,0.44,0
Group D,Denmark,DF,Daniel Wass,Brøndby,Denmark,12,0,5,1025,0,0.439,0
Group G,Brazil,MF,Bruno Guimarães,Newcastle United,England,14,3,2,1028,0,0.438,0
Group G,Cameroon,FW,Karl Toko Ekambi,Lyon,France,15,4,1,1028,0,0.438,0
Group B,England,FW,Raheem Sterling,Chelsea,England,19,5,2,1444,0,0.436,0
Group E,Costa Rica,DF,Kendall Waston,Saprissa,Costa Rica,17,5,2,1457,0,0.432,0
Group G,Serbia,MF,Filip Kostić,Juventus,Italy,23,1,7,1665,0,0.432,0
Group E,Spain,MF,Rodri,Manchester City,England,9,2,1,629,0,0.429,0
Group H,Ghana,MF,Daniel-Kofi Kyereh,SC Freiburg,Germany,16,3,1,839,0,0.429,0
Group H,Ghana,FW,André Ayew,Al-Sadd,Qatar,7,2,1,630,0,0.429,0
Group H,Portugal,FW,Cristiano Ronaldo,Manchester United,England,16,3,2,1051,0,0.428,0
Group H,Portugal,FW,Bernardo Silva,Manchester City,England,22,2,5,1477,0,0.427,0
Group E,Japan,MF,Ritsu Dōan,SC Freiburg,Germany,22,4,4,1696,0,0.425,0
Group H,South Korea,MF,Son Heung-min,Tottenham Hotspur,England,19,5,2,1489,0,0.423,0
Group D,Denmark,MF,Christian Eriksen,Manchester United,England,20,1,6,1494,0,0.422,0
Group G,Brazil,FW,Gabriel Martinelli,Arsenal,England,20,5,2,1497,0,0.421,0
Group G,Cameroon,MF,Souaibou Marou,Coton Sport,Cameroon,26,8,2,2139,0,0.421,0
Group H,South Korea,MF,Na Sang-ho,FC Seoul,South Korea,36,9,4,2779,0,0.421,0
Group C,Mexico,FW,Alexis Vega,Guadalajara,Mexico,18,3,4,1503,0,0.419,0
Group D,Denmark,DF,Alexander Bah,Benfica,Portugal,21,0,6,1305,0,0.414,0
Group A,Ecuador,MF,Ángel Mena,León,Mexico,14,1,2,654,0,0.413,0
Group F,Croatia,FW,Andrej Kramarić,1899 Hoffenheim,Germany,15,3,2,1095,0,0.411,0
Group E,Germany,MF,Joshua Kimmich,Bayern Munich,Germany,23,3,6,1974,0,0.41,0
Group H,South Korea,MF,Lee Kang-in,Mallorca,Spain,14,2,3,1098,0,0.41,0
Group E,Costa Rica,FW,Anthony Contreras,Herediano,Costa Rica,24,8,1,1981,0,0.409,0
Group G,Switzerland,MF,Granit Xhaka,Arsenal,England,20,4,3,1539,0,0.409,0
Group A,Senegal,FW,Nicolas Jackson,Villarreal,Spain,21,3,2,1117,0,0.403,0
Group H,Portugal,DF,João Cancelo,Manchester City,England,21,2,5,1588,0,0.397,0
Group D,Denmark,MF,Pierre-Emile Højbjerg,Tottenham Hotspur,England,21,4,4,1825,0,0.395,0
Group C,Poland,MF,Jakub Kamiński,VfL Wolfsburg,Germany,15,1,3,918,0,0.392,0
Group D,Australia,DF,Harry Souttar,Stoke City,England,3,0,1,230,0,0.391,0
Group F,Canada,MF,Ismaël Koné,CF Montréal,Canada,32,4,5,2069,0,0.391,0
Group H,Ghana,MF,Kamal Sowah,Club Brugge,Belgium,23,2,4,1397,0,0.387,0
Group D,Denmark,FW,Jonas Wind,VfL Wolfsburg,Germany,7,1,0,233,0,0.386,0
Group D,Tunisia,FW,Wahbi Khazri,Montpellier,France,11,2,1,710,0,0.38,0
Group G,Brazil,MF,Éverton Ribeiro,Flamengo,Brazil,63,7,10,4045,0,0.378,0
Group A,Qatar,MF,Ali Assadalla,Al-Sadd,Qatar,224,29,26,13125,0,0.377,0
Group C,Poland,MF,Grzegorz Krychowiak,Al-Shabab,Saudi Arabia,8,2,1,716,0,0.377,0
Group C,Mexico,DF,Jesús Gallardo,Monterrey,Mexico,20,5,0,1198,0,0.376,0
Group C,Argentina,MF,Rodrigo De Paul,Atlético Madrid,Spain,18,2,2,970,0,0.371,0
Group B,Wales,MF,Joe Morrell,Portsmouth,England,10,0,2,486,0,0.37,0
Group E,Japan,MF,Hidemasa Morita,Sporting CP,Portugal,18,3,2,1220,0,0.369,0
Group H,Uruguay,DF,Mathías Olivera,Napoli,Italy,16,1,2,731,0,0.369,0
Group F,Canada,DF,Richie Laryea,Toronto FC,Canada,15,0,4,982,0,0.367,0
Group C,Mexico,FW,Orbelín Pineda,AEK Athens,Greece,13,3,1,986,0,0.365,0
Group F,Morocco,MF,Yahya Jabrane,Wydad AC,Morocco,11,3,1,990,0,0.364,0
Group H,Uruguay,MF,Rodrigo Bentancur,Tottenham Hotspur,England,21,5,2,1736,0,0.363,0
Group D,Australia,FW,Mitchell Duke,Fagiano Okayama,Japan,37,8,3,2737,0,0.362,0
Group A,Qatar,FW,Khalid Muneer,Al-Wakrah,Qatar,52,9,4,3257,0,0.359,0
Group C,Argentina,MF,Alexis Mac Allister,Brighton & Hove Albion,England,14,5,0,1257,0,0.358,0
Group E,Costa Rica,MF,Bryan Ruiz,Alajuelense,Costa Rica,18,2,2,1006,0,0.358,0
Group H,Portugal,DF,Raphaël Guerreiro,Borussia Dortmund,Germany,18,3,3,1515,0,0.356,0
Group C,Argentina,MF,Enzo Fernández,Benfica,Portugal,24,3,5,2029,0,0.355,0
Group C,Saudi Arabia,FW,Haitham Asiri,Al-Ahli,Saudi Arabia,38,4,2,1552,0,0.348,0
Group A,Netherlands,MF,Teun Koopmeiners,Atalanta,Italy,15,4,1,1295,0,0.347,0
Group D,France,DF,Theo Hernandez,Milan,Italy,18,2,4,1563,0,0.345,0
Group F,Belgium,FW,Yannick Carrasco,Atlético Madrid,Spain,19,2,2,1044,0,0.345,0
Group G,Switzerland,MF,Denis Zakaria,Chelsea,England,4,1,0,261,0,0.345,0
Group H,Uruguay,MF,Matías Vecino,Lazio,Italy,20,3,1,1054,0,0.342,0
Group H,Uruguay,DF,José Luis Rodríguez,Nacional,Uruguay,61,15,0,3944,0,0.342,0
Group B,Wales,MF,Sorba Thomas,Huddersfield Town,England,20,0,6,1599,0,0.338,0
Group F,Morocco,DF,Achraf Hakimi,Paris Saint-Germain,France,21,3,3,1599,0,0.338,0
Group B,Wales,MF,Harry Wilson,Fulham,England,7,0,1,267,0,0.337,0
Group B,United States,MF,Weston McKennie,Juventus,Italy,16,3,1,1078,0,0.334,0
Group G,Brazil,DF,Dani Alves,UNAM,Mexico,12,0,4,1080,0,0.333,0
Group E,Costa Rica,DF,Keysher Fuller,Herediano,Costa Rica,21,1,5,1626,0,0.332,0
Group C,Saudi Arabia,MF,Ali Al-Hassan,Al-Nassr,Saudi Arabia,5,0,1,272,0,0.331,0
Group G,Cameroon,DF,Christopher Wooh,Rennes,France,7,1,1,543,0,0.331,0
Group A,Senegal,DF,Moustapha Name,Pafos,Cyprus,14,3,0,819,0,0.33,0
Group G,Serbia,MF,Saša Lukić,Torino,Italy,14,3,1,1095,0,0.329,0
Group D,France,DF,Jules Koundé,Barcelona,Spain,10,0,3,823,0,0.328,0
Group G,Switzerland,FW,Haris Seferovic,Galatasaray,Turkey,10,2,0,549,0,0.328,0
Group F,Belgium,MF,Hans Vanaken,Club Brugge,Belgium,25,5,3,2207,0,0.326,0
Group D,Australia,MF,Aaron Mooy,Celtic,Scotland,20,0,3,831,0,0.325,0
Group D,Tunisia,DF,Ali Abdi,Caen,France,11,1,2,830,0,0.325,0
Group H,South Korea,MF,Song Min-kyu,Jeonbuk Hyundai Motors,South Korea,32,4,4,2212,0,0.325,0
Group B,England,DF,Kieran Trippier,Newcastle United,England,17,1,4,1402,0,0.321,0
Group G,Cameroon,FW,Bryan Mbeumo,Brentford,England,16,3,1,1141,0,0.316,0
Group D,Australia,DF,Joel King,OB,Denmark,9,1,1,576,0,0.313,0
Group H,Portugal,MF,Bruno Fernandes,Manchester United,England,20,3,3,1725,0,0.313,0
Group A,Netherlands,DF,Denzel Dumfries,Internazionale,Italy,20,2,3,1442,0,0.312,0
Group E,Spain,DF,José Gayà,Valencia,Spain,10,0,3,865,0,0.312,0
Group G,Cameroon,FW,Moumi Ngamaleu,Dynamo Moscow,Russia,22,3,2,1444,0,0.312,0
Group H,South Korea,MF,Son Jun-ho,Shandong Taishan,China,18,0,5,1452,0,0.31,0
Group D,Denmark,MF,Mathias Jensen,Brentford,England,16,1,3,1167,0,0.308,0
Group C,Saudi Arabia,DF,Sultan Al-Ghannam,Al-Nassr,Saudi Arabia,5,1,0,293,0,0.307,0
Group D,Tunisia,MF,Aïssa Laïdouni,Ferencváros,Hungary,23,2,4,1759,0,0.307,0
Group F,Croatia,MF,Mario Pašalić,Atalanta,Italy,14,1,2,879,0,0.307,0
Group E,Germany,DF,Matthias Ginter,SC Freiburg,Germany,23,3,4,2058,0,0.306,0
Group H,South Korea,MF,Lee Jae-sung,Mainz 05,Germany,16,2,1,883,0,0.306,0
Group D,France,MF,Matteo Guendouzi,Marseille,France,20,3,2,1474,0,0.305,0
Group A,Ecuador,MF,Gonzalo Plata,Valladolid,Spain,10,0,2,593,0,0.304,0
Group B,Wales,MF,Matthew Smith,Milton Keynes Dons,England,21,2,2,1188,0,0.303,0
Group C,Mexico,FW,Raúl Jiménez,Wolverhampton Wanderers,England,4,1,0,297,0,0.303,0
Group E,Costa Rica,FW,Joel Campbell,León,Mexico,18,1,3,1196,0,0.301,0
Group D,France,DF,Axel Disasi,Monaco,France,23,3,4,2100,0,0.3,0
Group E,Germany,MF,Mario Götze,Eintracht Frankfurt,Germany,23,2,4,1808,0,0.299,0
Group F,Morocco,DF,Yahia Attiyat Allah,Wydad AC,Morocco,11,1,2,906,0,0.298,0
Group D,Denmark,FW,Kasper Dolberg,Sevilla,Spain,8,0,1,303,0,0.297,0
Group B,England,DF,John Stones,Manchester City,England,11,1,2,911,0,0.296,0
Group B,Wales,FW,Daniel James,Fulham,England,14,1,1,608,0,0.296,0
Group F,Canada,FW,Tajon Buchanan,Club Brugge,Belgium,13,1,2,916,0,0.295,0
Group F,Canada,FW,Alphonso Davies,Bayern Munich,Germany,19,1,4,1543,0,0.292,0
Group C,Mexico,MF,Érick Gutiérrez,PSV Eindhoven,Netherlands,21,3,1,1236,0,0.291,0
Group E,Germany,FW,Kai Havertz,Chelsea,England,20,4,0,1238,0,0.291,0
Group G,Brazil,MF,Lucas Paquetá,West Ham United,England,14,0,3,927,0,0.291,0
Group E,Japan,MF,Ao Tanaka,Fortuna Düsseldorf,Germany,15,1,3,1252,0,0.288,0
Group B,Iran,MF,Saeid Ezatolahi,Vejle,Denmark,11,0,2,628,0,0.287,0
Group E,Costa Rica,MF,Celso Borges,Alajuelense,Costa Rica,23,1,5,1881,0,0.287,0
Group G,Serbia,MF,Andrija Živković,PAOK,Greece,12,1,2,945,0,0.286,0
Group C,Mexico,FW,Uriel Antuna,Cruz Azul,Mexico,19,2,3,1585,0,0.284,0
Group A,Ecuador,DF,Jackson Porozo,Troyes,France,11,2,1,959,0,0.282,0
Group G,Switzerland,MF,Michel Aebischer,Bologna,Italy,14,1,1,642,0,0.28,0
Group F,Belgium,MF,Youri Tielemans,Leicester City,England,17,3,1,1290,0,0.279,0
Group D,Australia,MF,Cameron Devlin,Heart of Midlothian,Scotland,19,0,4,1293,0,0.278,0
Group F,Croatia,FW,Ante Budimir,Osasuna,Spain,12,1,1,648,0,0.278,0
Group G,Cameroon,DF,Jerome Ngom Mbekeli,Colombe Sportive,Cameroon,20,2,2,1297,0,0.278,0
Group A,Senegal,DF,Fodé Ballo-Touré,Milan,Italy,7,1,0,327,0,0.275,0
Group C,Saudi Arabia,DF,Saud Abdulhamid,Al-Hilal,Saudi Arabia,8,0,2,655,0,0.275,0
Group F,Morocco,FW,Youssef En-Nesyri,Sevilla,Spain,15,2,0,657,0,0.274,0
Group F,Morocco,FW,Abdelhamid Sabiri,Sampdoria,Italy,13,2,1,998,0,0.271,0
Group G,Cameroon,FW,Vincent Aboubakar,Al-Nassr,Saudi Arabia,8,2,0,671,0,0.268,0
Group A,Qatar,DF,Boualem Khoukhi,Al-Sadd,Qatar,242,48,11,19867,0,0.267,0
Group D,Australia,DF,Aziz Behich,Dundee United,Scotland,16,2,2,1349,0,0.267,0
Group C,Argentina,MF,Exequiel Palacios,Bayer Leverkusen,Germany,13,1,1,676,0,0.266,0
Group E,Costa Rica,DF,Bryan Oviedo,Real Salt Lake,United States,11,0,2,677,0,0.266,0
Group D,Tunisia,DF,Mohamed Dräger,Luzern,Switzerland,16,3,1,1356,0,0.265,0
Group H,Portugal,MF,Rúben Neves,Wolverhampton Wanderers,England,16,4,0,1360,0,0.265,0
Group C,Saudi Arabia,FW,Salem Al-Dawsari,Al-Hilal,Saudi Arabia,4,0,1,342,0,0.263,0
Group E,Germany,MF,İlkay Gündoğan,Manchester City,England,20,2,2,1374,0,0.262,0
Group F,Croatia,DF,Borna Barišić,Rangers,Scotland,25,0,6,2059,0,0.262,0
Group F,Canada,FW,Cyle Larin,Club Brugge,Belgium,12,1,0,346,0,0.26,0
Group H,Ghana,DF,Tariq Lamptey,Brighton & Hove Albion,England,13,1,0,347,0,0.259,0
Group F,Morocco,DF,Noussair Mazraoui,Bayern Munich,Germany,18,0,3,1050,0,0.257,0
Group G,Cameroon,DF,Collins Fai,Al-Tai,Saudi Arabia,8,0,2,702,0,0.256,0
Group E,Costa Rica,MF,Roan Wilson,Municipal Grecia,Costa Rica,13,0,3,1064,0,0.254,0
Group B,England,MF,Conor Gallagher,Chelsea,England,18,1,1,712,0,0.253,0
Group C,Saudi Arabia,MF,Mohamed Kanno,Al-Hilal,Saudi Arabia,194,21,16,13272,0,0.251,0
Group D,Tunisia,MF,Nader Ghandri,Club Africain,Tunisia,4,1,0,360,0,0.25,0
Group F,Morocco,DF,Achraf Dari,Brest,France,10,1,1,719,0,0.25,0
Group H,Portugal,MF,William Carvalho,Real Betis,Spain,18,2,1,1081,0,0.25,0
Group B,Iran,MF,Ahmad Nourollahi,Shabab Al-Ahli,United Arab Emirates,9,0,2,725,0,0.248,0
Group B,Wales,MF,Dylan Levitt,Dundee United,Scotland,18,3,1,1450,0,0.248,0
Group F,Croatia,MF,Luka Sučić,Red Bull Salzburg,Austria,19,0,4,1464,0,0.246,0
Group D,France,MF,Jordan Veretout,Marseille,France,21,1,3,1472,0,0.245,0
Group D,Australia,DF,Fran Karačić,Brescia,Italy,9,0,2,738,0,0.244,0
Group A,Senegal,MF,Pape Gueye,Marseille,France,12,1,0,370,0,0.243,0
Group D,Australia,DF,Kye Rowles,Heart of Midlothian,Scotland,10,1,1,740,0,0.243,0
Group E,Japan,DF,Miki Yamane,Kawasaki Frontale,Japan,38,3,6,3354,0,0.242,0
Group C,Mexico,DF,Kevin Álvarez,Pachuca,Mexico,21,0,5,1881,0,0.239,0
Group G,Switzerland,MF,Ardon Jashari,Luzern,Switzerland,17,0,4,1505,0,0.239,0
Group H,South Korea,MF,Paik Seung-ho,Jeonbuk Hyundai Motors,South Korea,40,3,6,3390,0,0.239,0
Group A,Netherlands,MF,Frenkie de Jong,Barcelona,Spain,17,2,1,1133,0,0.238,0
Group C,Argentina,MF,Leandro Paredes,Juventus,Italy,17,0,2,756,0,0.238,0
Group H,Portugal,MF,Matheus Nunes,Wolverhampton Wanderers,England,15,1,2,1133,0,0.238,0
Group B,Iran,DF,Majid Hosseini,Kayserispor,Turkey,13,2,1,1139,0,0.237,0
Group D,France,DF,Benjamin Pavard,Bayern Munich,Germany,21,4,0,1520,0,0.237,0
Group F,Belgium,FW,Dries Mertens,Galatasaray,Turkey,12,2,0,758,0,0.237,0
Group G,Brazil,DF,Alex Telles,Sevilla,Spain,19,0,3,1140,0,0.237,0
Group G,Switzerland,MF,Fabian Frei,Basel,Switzerland,25,2,2,1528,0,0.236,0
Group D,Denmark,MF,Christian Nørgaard,Brentford,England,6,1,0,384,0,0.234,0
Group D,Tunisia,MF,Hannibal Mejbri,Birmingham City,England,15,0,2,772,0,0.233,0
Group B,Wales,FW,Mark Harris,Cardiff City,Wales,22,3,0,1171,0,0.231,0
Group F,Canada,DF,Alistair Johnston,CF Montréal,Canada,39,4,4,3113,0,0.231,0
Group G,Serbia,DF,Strahinja Pavlović,Red Bull Salzburg,Austria,19,2,2,1578,0,0.228,0
Group D,Australia,MF,Keanu Baccus,St Mirren,Scotland,15,2,1,1189,0,0.227,0
Group B,United States,FW,Brenden Aaronson,Leeds United,England,14,1,2,1196,0,0.226,0
Group F,Canada,MF,Liam Millar,Basel,Switzerland,27,1,3,1592,0,0.226,0
Group F,Croatia,MF,Marcelo Brozović,Internazionale,Italy,12,2,0,795,0,0.226,0
Group F,Canada,DF,Steven Vitória,Chaves,Portugal,13,3,0,1200,0,0.225,0
Group B,United States,DF,Aaron Long,New York Red Bulls,United States,35,5,2,2831,0,0.223,0
Group B,Wales,MF,Aaron Ramsey,Nice,France,16,1,1,808,0,0.223,0
Group F,Belgium,MF,Timothy Castagne,Leicester City,England,15,1,2,1220,0,0.221,0
Group H,South Korea,MF,Hwang In-beom,Olympiacos,Greece,16,1,2,1235,0,0.219,0
Group G,Serbia,DF,Nikola Milenković,Fiorentina,Italy,16,2,1,1241,0,0.218,0
Group D,Denmark,MF,Mikkel Damsgaard,Brentford,England,11,0,1,415,0,0.217,0
Group E,Spain,DF,Jordi Alba,Barcelona,Spain,12,0,2,828,0,0.217,0
Group A,Qatar,MF,Abdulaziz Hatem,Al-Rayyan,Qatar,229,27,19,19168,0,0.216,0
Group D,France,DF,Lucas Hernandez,Bayern Munich,Germany,11,1,1,832,0,0.216,0
Group D,Tunisia,FW,Naïm Sliti,Al-Ettifaq,Saudi Arabia,5,1,0,416,0,0.216,0
Group E,Spain,DF,Eric García,Barcelona,Spain,13,1,1,833,0,0.216,0
Group D,Tunisia,FW,Anis Ben Slimane,Brøndby,Denmark,21,3,0,1258,0,0.215,0
Group A,Ecuador,DF,Diego Palacios,Los Angeles FC,United States,35,1,6,2939,0,0.214,0
Group G,Brazil,MF,Casemiro,Manchester United,England,20,1,2,1264,0,0.214,0
Group B,United States,MF,Kellyn Acosta,Los Angeles FC,United States,39,3,4,2952,0,0.213,0
Group B,United States,MF,Yunus Musah,Valencia,Spain,11,0,2,849,0,0.212,0
Group F,Canada,MF,Mark-Anthony Kaye,Toronto FC,Canada,28,3,2,2129,0,0.211,0
Group A,Qatar,MF,Karim Boudiaf,Al-Duhail,Qatar,289,24,31,23584,0,0.21,0
Group B,Wales,DF,Ben Davies,Tottenham Hotspur,England,17,2,1,1285,0,0.21,0
Group E,Costa Rica,MF,Álvaro Zamora,Saprissa,Costa Rica,18,1,2,1290,0,0.209,0
Group E,Costa Rica,MF,Youstin Salas,Saprissa,Costa Rica,21,0,4,1729,0,0.208,0
Group G,Brazil,DF,Éder Militão,Real Madrid,Spain,17,3,0,1301,0,0.208,0
Group C,Argentina,DF,Gonzalo Montiel,Sevilla,Spain,13,1,1,872,0,0.206,0
Group H,South Korea,DF,Cho Yu-min,Daejeon Hana Citizen,South Korea,35,7,0,3060,0,0.206,0
Group A,Senegal,MF,Krépin Diatta,Monaco,France,21,1,2,1319,0,0.205,0
Group C,Poland,DF,Robert Gumny,FC Augsburg,Germany,12,1,1,880,0,0.205,0
Group E,Spain,DF,Dani Carvajal,Real Madrid,Spain,18,0,3,1317,0,0.205,0
Group E,Germany,FW,Karim Adeyemi,Borussia Dortmund,Germany,18,2,0,883,0,0.204,0
Group C,Argentina,DF,Nicolás Tagliafico,Lyon,France,15,1,2,1329,0,0.203,0
Group C,Argentina,MF,Papu Gómez,Sevilla,Spain,17,0,2,892,0,0.202,0
Group E,Japan,FW,Takuma Asano,VfL Bochum,Germany,7,1,0,448,0,0.201,0
Group A,Ecuador,DF,Ángelo Preciado,Genk,Belgium,10,0,1,450,0,0.2,0
Group A,Qatar,DF,Mohammed Waad,Al-Sadd,Qatar,68,4,4,3660,0,0.197,0
Group B,Iran,MF,Ali Gholizadeh,Charleroi,Belgium,17,1,1,914,0,0.197,0
Group D,Australia,MF,Riley McGree,Middlesbrough,England,21,3,0,1372,0,0.197,0
Group E,Japan,MF,Wataru Endo,VfB Stuttgart,Germany,16,3,0,1375,0,0.196,0
Group C,Mexico,DF,Jorge Sánchez,Ajax,Netherlands,15,1,1,921,0,0.195,0
Group E,Costa Rica,MF,Daniel Chacón,Cartaginés,Costa Rica,34,3,2,2337,0,0.193,0
Group E,Germany,DF,Niklas Süle,Borussia Dortmund,Germany,20,1,2,1417,0,0.191,0
Group H,South Korea,MF,Hwang Hee-chan,Wolverhampton Wanderers,England,13,0,1,472,0,0.191,0
Group B,Iran,DF,Sadegh Moharrami,Dinamo Zagreb,Croatia,23,0,3,1437,0,0.188,0
Group E,Spain,MF,Pedri,Barcelona,Spain,19,3,0,1433,0,0.188,0
Group F,Belgium,DF,Jan Vertonghen,Anderlecht,Belgium,13,2,0,959,0,0.188,0
Group B,Wales,DF,Connor Roberts,Burnley,England,20,1,2,1463,0,0.185,0
Group C,Mexico,MF,Luis Chávez,Pachuca,Mexico,22,2,2,1950,0,0.185,0
Group C,Mexico,DF,Gerardo Arteaga,Genk,Belgium,17,2,1,1469,0,0.184,0
Group C,Mexico,MF,Carlos Rodríguez,Cruz Azul,Mexico,20,0,3,1485,0,0.182,0
Group D,Tunisia,DF,Wajdi Kechrida,Atromitos,Greece,11,1,1,990,0,0.182,0
Group B,England,DF,Luke Shaw,Manchester United,England,15,0,2,995,0,0.181,0
Group D,France,DF,William Saliba,Arsenal,England,17,2,1,1489,0,0.181,0
Group E,Costa Rica,DF,Francisco Calvo,Konyaspor,Turkey,17,3,0,1492,0,0.181,0
Group E,Germany,DF,Antonio Rüdiger,Real Madrid,Spain,17,2,0,1001,0,0.18,0
Group E,Spain,FW,Yeremy Pino,Villarreal,Spain,19,1,1,1001,0,0.18,0
Group H,Ghana,FW,Jordan Ayew,Crystal Palace,England,16,0,2,999,0,0.18,0
Group H,South Korea,DF,Kim Moon-hwan,Jeonbuk Hyundai Motors,South Korea,40,1,6,3503,0,0.18,0
Group B,England,DF,Trent Alexander-Arnold,Liverpool,England,20,3,0,1513,0,0.178,0
Group C,Mexico,DF,Edson Álvarez,Ajax,Netherlands,19,1,2,1520,0,0.178,0
Group C,Poland,MF,Przemysław Frankowski,Lens,France,15,0,2,1010,0,0.178,0
Group E,Japan,DF,Shogo Taniguchi,Kawasaki Frontale,Japan,41,3,4,3536,0,0.178,0
Group E,Japan,DF,Ko Itakura,Borussia Mönchengladbach,Germany,7,0,1,505,0,0.178,0
Group A,Senegal,DF,Ismail Jakobs,Monaco,France,18,0,1,511,0,0.176,0
Group H,South Korea,DF,Kim Jin-su,Jeonbuk Hyundai Motors,South Korea,43,2,5,3580,0,0.176,0
Group A,Ecuador,DF,Robert Arboleda,São Paulo,Brazil,24,4,0,2062,0,0.175,0
Group B,England,MF,Declan Rice,West Ham United,England,20,1,2,1556,0,0.174,0
Group D,Australia,MF,Jackson Irvine,FC St. Pauli,Germany,18,3,0,1568,0,0.172,0
Group F,Belgium,DF,Toby Alderweireld,Antwerp,Belgium,23,2,2,2100,0,0.171,0
Group H,Ghana,MF,Thomas Partey,Arsenal,England,15,2,0,1050,0,0.171,0
Group G,Cameroon,DF,Nicolas Nkoulou,Aris,Greece,8,1,0,537,0,0.168,0
Group D,Tunisia,MF,Ghailene Chaalali,Espérance de Tunis,Tunisia,6,0,1,540,0,0.167,0
Group F,Morocco,DF,Badr Benoun,Qatar SC,Qatar,6,1,0,540,0,0.167,0
Group H,Ghana,MF,Daniel Afriyie,Hearts of Oak,Ghana,6,1,0,540,0,0.167,0
Group F,Croatia,MF,Mateo Kovačić,Chelsea,England,17,1,1,1085,0,0.166,0
Group H,Uruguay,DF,Diego Godín,Vélez Sarsfield,Argentina,29,2,2,2166,0,0.166,0
Group A,Qatar,DF,Homam Ahmed,Al-Gharafa,Qatar,68,6,5,6017,0,0.165,0
Group G,Serbia,FW,Filip Đuričić,Sampdoria,Italy,16,2,0,1092,0,0.165,0
Group E,Japan,MF,Yuki Soma,Nagoya Grampus,Japan,45,3,3,3300,0,0.164,0
Group F,Canada,DF,Kamal Miller,CF Montréal,Canada,33,2,3,2780,0,0.162,0
Group C,Saudi Arabia,FW,Abdulrahman Al-Aboud,Al-Ittihad,Saudi Arabia,7,0,1,563,0,0.16,0
Group H,South Korea,FW,Hwang Ui-jo,Olympiacos,Greece,13,0,1,561,0,0.16,0
Group G,Cameroon,DF,Olivier Mbaizo,Philadelphia Union,United States,23,0,3,1697,0,0.159,0
Group H,Portugal,DF,Diogo Dalot,Manchester United,England,20,1,2,1704,0,0.158,0
Group B,United States,DF,Walker Zimmerman,Nashville SC,United States,34,4,1,2871,0,0.157,0
Group A,Ecuador,DF,Félix Torres,Santos Laguna,Mexico,15,2,0,1162,0,0.155,0
Group E,Spain,MF,Koke,Atlético Madrid,Spain,15,0,2,1163,0,0.155,0
Group H,Ghana,DF,Alexander Djiku,Strasbourg,France,14,1,1,1181,0,0.152,0
Group B,Iran,DF,Milad Mohammadi,AEK Athens,Greece,10,0,1,595,0,0.151,0
Group F,Canada,MF,Samuel Piette,CF Montréal,Canada,30,0,3,1789,0,0.151,0
Group H,Portugal,DF,António Silva,Benfica,Portugal,20,3,0,1797,0,0.15,0
Group B,Wales,FW,Brennan Johnson,Nottingham Forest,England,16,2,0,1217,0,0.148,0
Group E,Germany,DF,Nico Schlotterbeck,Borussia Dortmund,Germany,23,1,2,1845,0,0.146,0
Group B,England,DF,Conor Coady,Everton,England,14,1,1,1251,0,0.144,0
Group H,Portugal,MF,João Palhinha,Fulham,England,14,2,0,1253,0,0.144,0
Group E,Costa Rica,MF,Yeltsin Tejeda,Herediano,Costa Rica,16,1,1,1255,0,0.143,0
